図鑑No,名前,系統,紫卵,特性,性格,素質,HP,MP,攻,守,素早,攻魔,回魔,器用
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ずのうめいせき,特,785,356,272,353,265,291,343,163
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ずのうめいせき,優,738,335,256,333,250,274,323,153
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ずのうめいせき,並,692,314,240,312,234,257,303,144
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,きれもの,極,923,407,326,416,345,353,358,192
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,きれもの,超,849,374,300,382,317,324,329,176
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,きれもの,特,785,346,277,353,293,300,304,163
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,きれもの,優,738,326,261,333,276,282,286,153
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,きれもの,並,692,305,245,312,259,265,268,144
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ちからじまん,極,980,360,364,451,306,310,365,170
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ちからじまん,超,902,332,335,415,281,285,336,156
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ちからじまん,特,833,306,310,383,260,264,311,144
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ちからじまん,優,784,288,291,361,245,248,292,136
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,ちからじまん,並,735,270,273,338,229,233,274,127
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,いっぴきおおかみ,極,999,380,354,416,345,343,358,173
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,いっぴきおおかみ,超,919,349,326,382,317,315,329,160
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,いっぴきおおかみ,特,849,323,301,353,293,291,304,147
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,いっぴきおおかみ,優,799,304,283,333,276,274,286,139
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,いっぴきおおかみ,並,749,285,265,312,259,257,268,130
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,むっつりスケベ,極,980,368,333,446,355,317,373,192
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,むっつりスケベ,超,902,339,307,411,326,291,343,176
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,むっつりスケベ,特,833,313,283,379,302,269,317,163
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,むっつりスケベ,優,784,295,267,357,284,253,298,153
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,むっつりスケベ,並,735,276,250,335,266,238,280,144
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,おおぐらい,極,961,360,350,459,302,304,358,182
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,おおぐらい,超,884,332,322,423,278,279,329,168
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,おおぐらい,特,817,306,298,391,257,258,304,155
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,おおぐらい,優,769,288,280,368,242,243,286,146
75,ももんじゃ,けもの系,5000歩,ときどきいやしのかぜ,おおぐらい,並,721,270,263,345,227,228,268,137
81,ナスビナーラ,植物系,5000歩,なし,ぬけめがない,極,785,343,279,529,608,518,170,413
81,ナスビナーラ,植物系,5000歩,なし,ぬけめがない,超,723,316,257,487,560,477,157,380
81,ナスビナーラ,植物系,5000歩,なし,ぬけめがない,特,668,292,238,450,517,441,145,352
81,ナスビナーラ,植物系,5000歩,なし,ぬけめがない,優,628,275,224,424,487,415,136,331
81,ナスビナーラ,植物系,5000歩,なし,ぬけめがない,並,589,258,210,397,456,389,128,310
81,ナスビナーラ,植物系,5000歩,なし,おせっかい,極,746,361,274,545,608,482,184,413
81,ナスビナーラ,植物系,5000歩,なし,おせっかい,超,687,332,252,502,560,444,169,380
81,ナスビナーラ,植物系,5000歩,なし,おせっかい,特,634,307,233,464,517,410,157,352
81,ナスビナーラ,植物系,5000歩,なし,おせっかい,優,597,289,219,436,487,386,147,331
81,ナスビナーラ,植物系,5000歩,なし,おせっかい,並,560,271,206,409,456,362,138,310
81,ナスビナーラ,植物系,5000歩,なし,ずのうめいせき,極,762,371,260,503,578,544,179,434
81,ナスビナーラ,植物系,5000歩,なし,ずのうめいせき,超,701,341,239,463,532,501,165,399
81,ナスビナーラ,植物系,5000歩,なし,ずのうめいせき,特,648,315,221,428,491,463,152,369
81,ナスビナーラ,植物系,5000歩,なし,ずのうめいせき,優,610,297,208,403,463,436,143,347
81,ナスビナーラ,植物系,5000歩,なし,ずのうめいせき,並,572,278,195,377,434,408,134,326
81,ナスビナーラ,植物系,5000歩,なし,きれもの,極,762,361,266,503,639,560,159,434
81,ナスビナーラ,植物系,5000歩,なし,きれもの,超,701,332,244,463,588,515,146,399
81,ナスビナーラ,植物系,5000歩,なし,きれもの,特,648,307,226,428,543,476,135,369
81,ナスビナーラ,植物系,5000歩,なし,きれもの,優,610,289,213,403,511,448,127,347
81,ナスビナーラ,植物系,5000歩,なし,きれもの,並,572,271,199,377,479,420,119,326
81,ナスビナーラ,植物系,5000歩,なし,ちからじまん,極,809,319,296,545,566,493,162,385
81,ナスビナーラ,植物系,5000歩,なし,ちからじまん,超,744,294,273,502,521,453,149,354
81,ナスビナーラ,植物系,5000歩,なし,ちからじまん,特,688,272,252,464,481,419,138,327
81,ナスビナーラ,植物系,5000歩,なし,ちからじまん,優,647,256,237,436,453,394,130,308
81,ナスビナーラ,植物系,5000歩,なし,ちからじまん,並,607,240,222,409,425,370,122,289
81,ナスビナーラ,植物系,5000歩,なし,いっぴきおおかみ,極,825,337,288,503,639,544,159,393
81,ナスビナーラ,植物系,5000歩,なし,いっぴきおおかみ,超,759,310,265,463,588,501,146,361
81,ナスビナーラ,植物系,5000歩,なし,いっぴきおおかみ,特,701,286,245,428,543,463,135,334
81,ナスビナーラ,植物系,5000歩,なし,いっぴきおおかみ,優,660,269,230,403,511,436,127,314
81,ナスビナーラ,植物系,5000歩,なし,いっぴきおおかみ,並,619,253,216,377,479,408,119,295
81,ナスビナーラ,植物系,5000歩,なし,むっつりスケベ,極,809,326,271,540,657,503,165,434
81,ナスビナーラ,植物系,5000歩,なし,むっつりスケベ,超,744,300,249,497,605,463,152,399
81,ナスビナーラ,植物系,5000歩,なし,むっつりスケベ,特,688,277,231,459,559,428,141,369
81,ナスビナーラ,植物系,5000歩,なし,むっつりスケベ,優,647,261,217,432,526,402,132,347
81,ナスビナーラ,植物系,5000歩,なし,むっつりスケベ,並,607,245,203,405,493,377,124,326
81,ナスビナーラ,植物系,5000歩,なし,おおぐらい,極,793,319,285,556,560,482,159,413
81,ナスビナーラ,植物系,5000歩,なし,おおぐらい,超,730,294,262,512,515,444,146,380
81,ナスビナーラ,植物系,5000歩,なし,おおぐらい,特,674,272,242,473,476,410,135,352
81,ナスビナーラ,植物系,5000歩,なし,おおぐらい,優,635,256,228,445,448,386,127,331
81,ナスビナーラ,植物系,5000歩,なし,おおぐらい,並,595,240,214,417,420,362,119,310
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ぬけめがない,極,1049,347,661,555,664,174,138,550
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ぬけめがない,超,966,320,609,511,611,161,127,506
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ぬけめがない,特,892,295,562,472,565,148,118,468
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ぬけめがない,優,840,278,529,444,532,140,111,440
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ぬけめがない,並,787,261,496,417,498,131,104,413
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おせっかい,極,997,365,648,572,664,162,150,550
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おせっかい,超,917,336,596,526,611,149,138,506
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おせっかい,特,848,310,551,486,565,138,127,468
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おせっかい,優,798,292,519,458,532,130,120,440
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おせっかい,並,748,274,486,429,498,122,112,413
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ずのうめいせき,極,1018,375,615,528,631,183,145,578
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ずのうめいせき,超,937,345,566,486,581,169,134,532
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ずのうめいせき,特,865,319,523,449,537,156,124,491
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ずのうめいせき,優,815,300,492,422,505,147,116,462
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ずのうめいせき,並,764,282,462,396,474,138,109,434
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,きれもの,極,1018,365,628,528,698,188,129,578
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,きれもの,超,937,336,578,486,642,173,119,532
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,きれもの,特,865,310,534,449,593,160,110,491
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,きれもの,優,815,292,503,422,558,151,103,462
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,きれもの,並,764,274,471,396,523,141,97,434
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ちからじまん,極,1081,323,701,572,618,166,132,512
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ちからじまん,超,995,297,645,526,569,153,121,471
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ちからじまん,特,919,275,596,486,525,141,112,435
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ちからじまん,優,865,259,561,458,495,133,105,410
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,ちからじまん,並,811,243,526,429,464,124,99,384
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,いっぴきおおかみ,極,1102,341,681,528,698,183,129,523
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,いっぴきおおかみ,超,1014,313,627,486,642,169,119,481
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,いっぴきおおかみ,特,937,290,579,449,593,156,110,445
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,いっぴきおおかみ,優,882,273,545,422,558,147,103,418
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,いっぴきおおかみ,並,827,256,511,396,523,138,97,392
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,むっつりスケベ,極,1081,330,642,567,718,169,134,578
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,むっつりスケベ,超,995,304,590,521,660,156,124,532
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,むっつりスケベ,特,919,281,545,482,610,144,114,491
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,むっつりスケベ,優,865,264,513,453,574,136,108,462
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,むっつりスケベ,並,811,248,481,425,538,127,101,434
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おおぐらい,極,1060,323,675,583,611,162,129,550
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おおぐらい,超,975,297,621,537,563,149,119,506
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おおぐらい,特,901,275,574,496,520,138,110,468
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おおぐらい,優,848,259,540,467,489,130,103,440
82,ジャミラス,鳥系,13000歩,いきなりだいえんぜつ,おおぐらい,並,795,243,506,438,459,122,97,413
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ぬけめがない,極,1240,243,698,577,172,141,105,366
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ぬけめがない,超,1141,224,643,531,159,130,97,337
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ぬけめがない,特,1054,207,594,491,147,120,90,312
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ぬけめがない,優,992,195,559,462,138,113,84,293
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ぬけめがない,並,930,183,524,433,129,106,79,275
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,おせっかい,極,1178,256,685,595,172,132,114,366
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,おせっかい,超,1084,235,630,547,159,121,105,337
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,おせっかい,特,1002,217,582,506,147,112,97,312
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,おせっかい,優,943,205,548,476,138,105,91,293
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,おせっかい,並,884,192,514,446,129,99,86,275
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ずのうめいせき,極,1203,263,650,549,164,149,111,385
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ずのうめいせき,超,1107,242,598,505,151,137,102,354
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ずのうめいせき,特,1023,224,552,466,139,126,94,327
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ずのうめいせき,優,963,210,520,439,131,119,89,308
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ずのうめいせき,並,903,197,487,412,123,112,83,289
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,きれもの,極,1203,256,664,549,181,153,98,385
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,きれもの,超,1107,235,611,505,167,141,90,354
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,きれもの,特,1023,217,564,466,154,130,84,327
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,きれもの,優,963,205,531,439,145,122,79,308
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,きれもの,並,903,192,498,412,136,115,74,289
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ちからじまん,極,1278,226,740,595,160,134,100,341
83,バトルレックス,ドラゴン系,13000歩,いきなりきあいため,ちからじまん,超,1176,208,681,547,148,124,92,314
